adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,140000000,Adventure;Animation;Family;Fantasy;Science Fiction,,9016,tt0133240,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",16.141913,/yfcoA7q9n852yVnYa0VcAchgA72.jpg,Walt Disney Pictures;Walt Disney Feature Animation,,2002-11-26,109578115,95,en,Released,Find your place in the universe.,Treasure Planet,False,7.2,980,cyborg;based on novel;space marine;mutiny;loss of father;map;pirate gang;treasure hunt;little boy;space;alien;animation;money;treasure map;planet;troubled teen;space pirate
False,,0,Comedy;Horror,,27070,tt0103959,en,Chopper Chicks in Zombietown,"Riding around on their motorbikes, a gang of tough women bikers are the only thing that stands between a crowd of zombies, which have been accidentally let out of their secure cave, and those still alive in the town.",0.982881,/yiDgOo4vwllcSZPIxOtdlFOLEiB.jpg,Troma Entertainment,,1989-04-05,0,86,en,Released,They're looking for a few good men.,Chopper Chicks in Zombietown,False,4.3,9,femme fatale;zombie;motorcycle gang;girls with guns
False,,0,Thriller;Drama;Comedy;Action;Romance,http://www.sonypictures.de/filme/was-tun-wenns-brennt/,5261,tt0207198,de,"Was tun, wenn's brennt?","What To Do In Case of Fire? tells the humorous and touching story of six former creative anarchists who lived as house squatters in Berlin during its heyday in the 80s when Berlin was still an island in the middle of the former eastern Germany. At the end of the 80s they went their separate ways with the exception of Tim and Hotte, who have remained true to their ideals and continue to fight the issues they did as a group. In 2000, with Berlin as Germany's new capital, an event happens forcing the group out of existential reason to reunite and, ultimately, come to grips with the reason they separated 12 years ago.",1.510797,/mwArzIF6kOjBUM1CyfvQOBvdpTc.jpg,Claussen + Wöbke Filmproduktion GmbH;Deutsche Columbia TriStar Filmproduktion,,2001-11-01,0,101,de,Released,,What to Do in Case of Fire?,False,6.3,14,berlin;bomb;fight;evidence;punk;kreuzberg;squatter;mansion;childhood friends
False,,0,Comedy;Drama,,6007,tt0279064,en,Elling,"When his mother, who has sheltered him his entire 40 years, dies, Elling, a sensitive, would-be poet, is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own.",2.148946,/i4o9u93vR7setcwVeL87jGwc8CS.jpg,Maipo Film- og TV Produksjon,,2001-03-16,0,89,no,Released,,Elling,False,7.0,51,mentally disabled
False,,0,Science Fiction;Fantasy;Horror;Adventure,,7011,tt0089378,en,Joey,"A nine year old boy named Joey, who after the tragic death of his father, begins to experience psychic powers such as allowing him to move inanimate objects with his mind, set things on fire, and even communicate with his dead father. However, not everything is good for Joey as his newly gained powers accidentally awake an evil supernatural force that is contained inside the body of an old ventriloquist's dummy that Joey found in an abandoned house. The supernatural Dummy shows similar powers to Joey's, and soon he puts the lives of everyone near Joey in danger as the evil Dummy has dark plans for Joey's special powers.",0.712615,/zB21QwHOomxVSdeSm6Pz5P3l2hi.jpg,Balcor Film Investors,,1985-11-21,0,94,en,Released,Only he can see it. Only he shares its magic. Only he knows the danger.,Making Contact,False,6.3,9,telekinesis;supernatural;evil doll;toys;robot;demon;ghost;dimension
False,,19000000,Comedy;Crime;Drama,http://www.sonypictures.com/homevideo/adaptation/index.html,2757,tt0268126,en,Adaptation.,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,11.624481,/5trb1V5f3IsjpZx2GiuUylowl3W.jpg,Beverly Detroit;Propaganda Films;Clinica Estetico;Intermedia;Good Machine;Magnet Productions,,2002-12-06,32801173,114,en;la,Released,"From the creator of Being John Malkovich, comes the story about the creator of Being John Malkovich.",Adaptation.,False,7.3,649,alligator;marriage crisis;writer's block;orchid
False,,20000000,Action;Science Fiction;Thriller,,7299,tt0238380,en,Equilibrium,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",12.671637,/nOPW98NU67VN7g0ms5WD5nBVgEv.jpg,Dimension Films;Blue Tulip Productions,,2002-12-06,5359645,107,en,Released,"In a future where freedom is outlawed, outlaws will become heroes.",Equilibrium,False,6.9,1584,resistance;fascism;totalitarian regime;destroy;phasing;dystopia;book burning;outlaw;government agent
False,,0,Drama;Action;Romance;Foreign,,78022,tt1790669,en,Da wu sheng,"In the 19th century, the Prince Regent of the Qing Dynasty orders the mass execution of the entire Meng clan. Before his beheading, the leader vows that his family will avenge this travesty of justice. Awaiting his death, a five-year-old Meng boy named Erkui bravely sings an aria. The power and purity of his voice touches the opera star Master Yu and his seven-year-old pupil Guan Yilong. Master Yu rescues the boy and the two orphans become brothers. Years later, Master Yu wins the coveted golden ""The Mightiest Warrior"" plaque from the Prince Regent, but subsequently loses it in a duel with his archrival Master Yue. Banished from the stage upon his loss, Master Yu spends his time training the two brothers in the village. When the boys grow into men, they set off for Shanghai to pursue revenge. Once they reach Shanghai, they quickly defeat Master Yue, reclaiming not only the plaque but also taking over the Yue's opera troupe.",0.645316,/A7lgrqFohTQdWBvaQMKYibTFEOi.jpg,,,2011-09-08,0,95,zh;cn,Released,,My Kingdom,False,4.0,2,
False,,0,Drama,,26356,tt0066065,it,Medea,"Based on the plot of Euripides' Medea. Medea centers on the barbarian protagonist as she finds her position in the Greek world threatened, and the revenge she takes against her husband Jason who has betrayed her for another woman.",2.216567,/kD0SZgXwBwttSjDxZttIbZiMPvJ.jpg,Les Films Number One;Janus Film und Fernsehen,,1969-12-27,0,118,it,Released,"It's a movie about a woman who beheads her brother, stabs her children, and sends her lover's wife up in flames. For Maria Callas, it's a natural.",Medea,False,6.1,32,greek mythology;ritual;marriage crisis;medea;revenge;infanticide
False,,0,Comedy;Drama;Horror;Thriller,,4241,tt0290329,ja,ビジターQ,"A father, who is a failed former television reporter tries to mount a documentary about violence and sex among youths. He proceeds to have sex with his daughter who is now a prostitute and films his son being humiliated and hit by classmates. ""Q"", a perfect stranger somehow gets involved and enters the bizarre family whose son beats his mom, who in turn is also a prostitute and a heroin addict.",3.577025,/qdYDzkWmRGXSb8TGH4JGI2LaKuI.jpg,CineRocket,,2001-03-17,0,84,ja,Released,,Visitor Q,False,6.7,90,rape;sexual abuse;married couple;longing;knife;marriage crisis;necrophilia;sodomy;independent film;sexual harassment;sexual violence;psychopathy
False,,0,Drama,,37335,tt0083260,fr,Les uns et les autres,"The film follows four families, with different nationalities (French, German, Russian and American) but with the same passion for music, from the 1930s to the 1960s. The various story lines cross each other time and again in different places and times, with their own theme scores that evolve as time passes. The main event in the film is the Second World War, which throws the stories of the four musical families together and mixes their fates. Although all characters are fictional, many of them are loosely based on historical musical icons (Édith Piaf, Josephine Baker, Herbert von Karajan, Glenn Miller, Rudolf Nureyev, etc.) The Boléro dance sequence at the end brings all the threads together.",1.455537,/sXUDmBdTBY07s5XeCF5liDcyfUi.jpg,Les Films 13,,1981-05-27,0,184,fr,Released,The film is a musical epic and it is widely considered as the director's best work with Un Homme et une Femme.,Bolero: Dance of Life,False,7.4,7,musical
False,,20000000,Horror;Thriller,,40952,tt0083542,en,Alone in the Dark,A quartet of murderous psychopaths break out of a mental hospital during a power blackout and lay siege to their doctor's house.,1.057387,/AtdnaxYy5J2JvKTPGhMeGRhVIeY.jpg,New Line Cinema;Masada Productions,,1982-11-12,8178569,93,en;es,Released,Too frightened to breathe...,Alone in the Dark,False,5.5,26,nudity;blackout;siege;revenge;murder;independent film;escape;mental institution;maniac;mental illness;meat cleaver;escaped mental patient;mailman
False,,0,Science Fiction;Thriller,,38849,tt0083557,en,Android,"Eccentric scientist Dr .Daniel and his shy assistant Max lead a quiet life on their space station, carrying out illegal research on androids, until they receive an unwelcome visit from three fugitives one of whom is female. Both Dr. Daniel and Max show an interest in her, but one of the other visitors has more sinister intentions.",1.295139,/oy3ycKUjXjlB6DSN33q9Cr7gqJH.jpg,New World Pictures,,1982-10-15,0,80,en,Released,Meet Max 404. He's a little over five years old. He just met his first woman. It's time to get down to Earth.,Android,False,5.6,18,android;spaceship;independent film;escape;fugitive
False,,0,Comedy,,171,tt0083686,fr,La Boum 2,The second film from the Le Boum series about a young French teenage girl who after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,4.964833,/5xJSNVifX1ItjClex9OXAph39oV.jpg,Gaumont;Gaumont International;Production Marcel Dassault,,1982-12-08,0,109,fr,Released,,The Party 2,False,6.3,134,holiday;paris;parent child relationship;puberty;first time;daughter;mother daughter relationship;teenage crush;train;wedding;youth;celebration
False,,0,Drama;History,,4202,tt0083789,fr,Danton,"Danton (Gérard Depardieu) and Robespierre (Wojciech Pszoniak) were close friends and fought together in the French Revolution, but by 1793 Robespierre was France's ruler, determined to wipe out opposition with a series of mass executions that became known as the Reign of Terror. Danton, well known as a spokesman of the people, had been living in relative solitude in the French countryside, but he returned to Paris to challenge Robespierre's violent rule and call for the people to demand their rights. Robespierre, however, could not accept such a challenge, even from a friend and colleague, and he blocked out a plan for the capture and execution of Danton and his allies.",1.547715,/qoGbvuLDi1T7Wpb6EkSLmda5Yrd.jpg,P.P. Film Polski,,1983-01-12,0,136,fr,Released,,Danton,False,7.0,31,french revolution;biography;independent film
False,,55000000,Comedy;Drama;Romance,http://www.sonypictures.com/movies/maidinmanhattan/,7303,tt0252076,en,Maid in Manhattan,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",7.291939,/3LQ4wKp4lF41yTTRSd6QdgD6eXO.jpg,Red Om Films,,2002-12-13,154906693,105,en;fr,Released,,Maid in Manhattan,False,5.6,493,hotel;politician;mistaken identity;maid;class differences;single mother;public relations;maid uniform;hotel clerk;wealth differences
False,,60000000,Science Fiction;Action;Adventure;Thriller,,201,tt0253754,en,Star Trek: Nemesis,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",11.367801,/n4TpLWPi062AofIq4kwmaPNBSvA.jpg,Paramount Pictures,,2002-12-13,67312826,117,en,Released,A generation's final journey... begins.,Star Trek: Nemesis,False,6.1,488,clone;assassination;ambush;federation;starfleet;enterprise-e;romulus;android;senate;self sacrifice;telepathy;weapon;romulans;space opera
False,,30000000,Drama;Comedy,,2755,tt0257360,en,About Schmidt,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",11.066473,/riJV5Bq0IXItG3ceywNWkw7il7K.jpg,New Line Cinema;Avery Pix,,2002-12-13,105834556,125,en,Released,Schmidt Happens,About Schmidt,False,6.7,365,wife husband relationship;channel surfing;mullet;spiritual journey;life changing;pioneer village;family gathering
